Date,weekday,XBTUSD.Return,BXBT.Return,Trade.Volume,Trade.Volume change,BAspreadchange,Bid.Ask.Spread,XBTUSD.Percent.Change,No.of.Trade,Order.Imbalance,Trade.Imbalance.OIBUSD.,B.X.variation.abs.,B.X.variation..sign.,Volatility_XBTUSD,Volatility_BXBTUSD,ABS.XBTUSD.Return.,ABS.BXBTUSD.Return.,OIBNUM,OIBXBT,Funding.rate,Volatility_XBTrtn,Volatility_BXBTrtn,OIBNUM_NUMTRANS,Min_t1,Min_t2,Min_t3,Min_t4,Min_t5,Max_t1,Max_t2,Max_t3,Max_t4,Max_t5,OIBNUM_t1,OIBNUM_t2,OIBNUM_t3,OIBNUM_t4,OIBNUM_t5
2018-03-11,1,0.088513745,0.084269637,3947429500,0.249953259,0.341660803,1.004382184,0.088513745,649190,847957,0.046652586,4.947762328,0.183961421,412.654309,385.9454715,0.088513745,0.084269637,0.08592,0.051661615,-0.00752,0.016843202,0.016164509,0.013234954,-0.050912428,-0.011096221,-0.058677728,-0.077642352,-0.054333936,0,0,0,0,0,-0.09949,0.04267,-0.1136,-0.07385,-0.09767
2018-03-12,2,-0.048799623,-0.044639256,3856719896,-0.022979411,-0.071775981,0.932291667,0.048799623,609981,-469053,-0.05170711,1.993745438,0.780949739,289.280757,277.7921754,0.048799623,0.044639256,-0.00921,-0.056305959,0.000315,0.0161445,0.015614736,-0.001509883,0,-0.050912428,-0.011096221,-0.058677728,-0.077642352,0.088513745,0,0,0,0,0.08592,-0.09949,0.04267,-0.1136,-0.07385
2018-03-13,3,0.007723286,0.004930207,3565624937,-0.07547734,-0.032774675,0.901736111,0.007723286,619524,-443795,0.058609427,1.758886179,0.749008857,119.1768385,112.7567131,0.007723286,0.004930207,-0.03278,0.061746401,-0.002248,0.016766506,0.015767915,-0.005291159,-0.048799623,0,-0.050912428,-0.011096221,-0.058677728,0,0.088513745,0,0,0,-0.00921,0.08592,-0.09949,0.04267,-0.1136
2018-03-14,4,-0.112621885,-0.108542045,3603357324,0.010582265,0.046592222,0.94375,0.112621885,598845,-1820717,-0.183172304,2.447166674,2.230662438,396.3589131,393.3792764,0.112621885,0.108542045,-0.18897,-0.216252014,-0.000984,0.01188039,0.012170363,-0.031555745,0,-0.048799623,0,-0.050912428,-0.011096221,0.007723286,0,0.088513745,0,0,-0.03278,-0.00921,0.08592,-0.09949,0.04267
2018-03-15,5,0.005422861,0.007335703,3815408242,0.058848152,0.035320088,0.977083333,0.005422861,659269,-1332886,0.029397446,1.833669207,1.158832017,164.3239534,167.1213394,0.005422861,0.007335703,-0.03407,0.033439964,-0.00408,0.015351368,0.015731975,-0.005167845,-0.112621885,0,-0.048799623,0,-0.050912428,0,0.007723286,0,0.088513745,0,-0.18897,-0.03278,-0.00921,0.08592,-0.09949
2018-03-16,6,-0.003803429,-0.002508579,2725855502,-0.28556649,-0.232764747,0.749652778,0.003803429,505847,-1149552,0.007801034,1.912270829,0.989154264,191.5262489,184.0758486,0.003803429,0.002508579,0.00503,0.006947041,-0.003995,0.01393272,0.01299744,0.000994372,0,-0.112621885,0,-0.048799623,0,0.005422861,0,0.007723286,0,0.088513745,-0.03407,-0.18897,-0.03278,-0.00921,0.08592
2018-03-17,7,-0.051423047,-0.049580311,2600358139,-0.046039624,0.069939786,0.802083333,0.051423047,497009,-1786772,-0.007565911,2.070075057,1.612205983,149.9203471,155.0557208,0.051423047,0.049580311,-0.08329,-0.010330395,-0.001878,0.009935023,0.009310902,-0.016758248,-0.003803429,0,-0.112621885,0,-0.048799623,0,0.005422861,0,0.007723286,0,0.00503,-0.03407,-0.18897,-0.03278,-0.00921
2018-03-18,1,0.041990075,0.043451008,3812114001,0.465995758,0.468398269,1.177777778,0.041990075,682845,-680044,0.115640437,1.851175124,0.887546778,204.3371174,206.0941045,0.041990075,0.043451008,0.05559,0.146734482,-0.001964,0.020188834,0.020306109,0.00814094,-0.051423047,-0.003803429,0,-0.112621885,0,0,0,0.005422861,0,0.007723286,-0.08329,0.00503,-0.03407,-0.18897,-0.03278
2018-03-19,2,0.036438224,0.038362637,3174134064,-0.167355944,0.046580189,1.232638889,0.036438224,582781,3805062,0.072441576,1.627177301,0.850333268,124.6540933,126.8657588,0.036438224,0.038362637,0.10617,0.08387263,-0.000308,0.011268353,0.011401315,0.018217821,0,-0.051423047,-0.003803429,0,-0.112621885,0.041990075,0,0,0.005422861,0,0.05559,-0.08329,0.00503,-0.03407,-0.18897
2018-03-20,3,0.039005022,0.040080851,3098742538,-0.02375184,-0.374366197,0.771180556,0.039005022,565113,-2987051,0.040824508,1.13003757,-0.036064317,191.4063744,194.2007707,0.039005022,0.040080851,0.08579,0.043489573,-0.000083,0.009965123,0.010246854,0.015181035,0,0,-0.051423047,-0.003803429,0,0.036438224,0.041990075,0,0,0.005422861,0.10617,0.05559,-0.08329,0.00503,-0.03407
2018-03-21,4,-0.001907862,-0.003466039,3037673596,-0.019707653,-0.121116614,0.677777778,0.001907862,509142,-3656231,-0.029629984,1.287161616,0.641802465,82.25419365,85.92435708,0.001907862,0.003466039,-0.03122,-0.034743895,-0.000157,0.006619971,0.007016449,-0.006131885,0,0,0,-0.051423047,-0.003803429,0.039005022,0.036438224,0.041990075,0,0,0.08579,0.10617,0.05559,-0.08329,0.00503
2018-03-22,5,-0.021647456,-0.021191331,3088085258,0.016595483,-0.049692624,0.644097222,0.021647456,483604,1460168,-0.094266388,1.185953885,-0.613410605,178.3083831,180.0470227,0.021647456,0.021191331,-0.11082,-0.109419302,0.00034,0.008206083,0.008527534,-0.022915443,-0.001907862,0,0,0,-0.051423047,0,0.039005022,0.036438224,0.041990075,0,-0.03122,0.08579,0.10617,0.05559,-0.08329
2018-03-23,6,0.026641349,0.025593463,3053687082,-0.011138998,0.051752023,0.677430556,0.026641349,473606,689485,-0.025098582,1.058472572,0.487360007,116.7400724,115.7567532,0.026641349,0.025593463,-0.03166,-0.03372386,0.000343,0.010906913,0.011073088,-0.006684882,-0.021647456,-0.001907862,0,0,0,0,0,0.039005022,0.036438224,0.041990075,-0.11082,-0.03122,0.08579,0.10617,0.05559
2018-03-24,7,-0.047501818,-0.044816339,2776441965,-0.090790284,-0.056381344,0.639236111,0.047501818,453598,2293481,-0.096342283,1.295177203,-0.737287391,92.48148163,90.75550201,0.047501818,0.044816339,-0.09642,-0.112038421,0.0003,0.009047742,0.009202106,-0.021256707,0,-0.021647456,-0.001907862,0,0,0.026641349,0,0,0.039005022,0.036438224,-0.03166,-0.11082,-0.03122,0.08579,0.10617
2018-03-25,1,-0.006178651,-0.00621421,2698674833,-0.028009637,0.01792504,0.650694444,0.006178651,479315,3198324,0.001151439,1.4698015,1.374479779,56.24885233,55.51258125,0.006178651,0.00621421,-0.00611,-0.000372521,-0.000168,0.007353925,0.007189654,-0.001274736,-0.047501818,0,-0.021647456,-0.001907862,0,0,0.026641349,0,0,0.039005022,-0.09642,-0.03166,-0.11082,-0.03122,0.08579
2018-03-26,2,-0.035502959,-0.036356067,3200837738,0.186077588,0.161152616,0.755555556,0.035502959,514748,2854983,-0.139661638,1.417094382,0.661584531,208.1636001,204.2317034,0.035502959,0.036356067,-0.13112,-0.172659646,-0.000241,0.010372984,0.009969756,-0.025472658,-0.006178651,-0.047501818,0,-0.021647456,-0.001907862,0,0,0.026641349,0,0,-0.00611,-0.09642,-0.03166,-0.11082,-0.03122
2018-03-27,3,-0.04404908,-0.043436952,3196058935,-0.001492985,-0.052389707,0.715972222,0.04404908,535115,-1899889,-0.084489357,1.601290014,1.437180716,99.68478965,97.68235112,0.04404908,0.043436952,-0.08989,-0.10813158,-0.00172,0.012010721,0.011899075,-0.016798258,-0.035502959,-0.006178651,-0.047501818,0,-0.021647456,0,0,0,0.026641349,0,-0.13112,-0.00611,-0.09642,-0.03166,-0.11082
2018-03-28,4,0.019267823,0.018525124,2432935533,-0.238770128,-0.125606207,0.626041667,0.019267823,452450,-3395833,0.056947781,0.918260746,0.226056826,77.44433533,75.59898638,0.019267823,0.018525124,0.08506,0.070714266,-0.001327,0.006892319,0.006963511,0.018799867,-0.04404908,-0.035502959,-0.006178651,-0.047501818,0,0,0,0,0,0.026641349,-0.08989,-0.13112,-0.00611,-0.09642,-0.03166
2018-03-29,5,-0.108172774,-0.107713836,4153824059,0.707330097,0.393233499,0.872222222,0.108172774,639469,13350033,-0.224004707,1.61355749,1.101459145,233.5963137,227.4475498,0.108172774,0.107713836,-0.41363,-0.298273975,0.0003,0.011996866,0.011302395,-0.064683354,0,-0.04404908,-0.035502959,-0.006178651,-0.047501818,0.019267823,0,0,0,0,0.08506,-0.08989,-0.13112,-0.00611,-0.09642
2018-03-30,6,-0.036382904,-0.032904361,4484265672,0.079551182,0.165207006,1.016319444,0.036382904,789028,2452544,-0.016097712,5.046846936,4.013480736,145.9029485,149.4858921,0.036382904,0.032904361,-0.00886,-0.025416894,-0.0073,0.020166884,0.019981172,-0.001122901,-0.108172774,0,-0.04404908,-0.035502959,-0.006178651,0,0.019267823,0,0,0,-0.41363,0.08506,-0.08989,-0.13112,-0.00611
2018-03-31,7,0.011325442,0.010798682,3064915621,-0.316517833,-0.322514519,0.688541667,0.011325442,609014,2139064,0.043818755,2.187452867,1.997375464,86.8249012,88.02008075,0.011325442,0.010798682,0.03106,0.061012764,-0.004235,0.011507183,0.011283493,0.005100047,-0.036382904,-0.108172774,0,-0.04404908,-0.035502959,0,0,0.019267823,0,0,-0.00886,-0.41363,0.08506,-0.08989,-0.13112
2018-04-01,1,-0.020545977,-0.019669136,3120463644,0.018123834,0.123550176,0.773611111,0.020545977,589259,-4839704,-0.007951016,1.794162435,0.693308776,147.5805838,145.0763836,0.020545977,0.019669136,-0.10161,-0.014043195,-0.004816,0.014643869,0.014323196,-0.017243691,0,-0.036382904,-0.108172774,0,-0.04404908,0.011325442,0,0,0.019267823,0,0.03106,-0.00886,-0.41363,0.08506,-0.08989
2018-04-02,2,0.03343844,0.033502483,2396422744,-0.23202991,-0.120736086,0.680208333,0.03343844,509217,-2626442,0.059857638,1.028054799,0.152681004,58.79059938,59.92049914,0.03343844,0.033502483,0.09481,0.084497103,-0.000473,0.009694534,0.009676355,0.018618781,-0.020545977,0,-0.036382904,-0.108172774,0,0,0.011325442,0,0,0.019267823,-0.10161,0.03106,-0.00886,-0.41363,0.08506
2018-04-03,3,0.047952472,0.050053277,2730070459,0.139227403,0.016334865,0.691319444,0.047952472,496914,-3628733,0.142868675,1.377107612,0.935895631,123.2569749,121.9127157,0.047952472,0.050053277,0.19108,0.194933908,-0.000369,0.007701907,0.008244844,0.038453334,0,-0.020545977,0,-0.036382904,-0.108172774,0.03343844,0,0.011325442,0,0,0.09481,-0.10161,0.03106,-0.00886,-0.41363
2018-04-04,4,-0.084351996,-0.083726135,3371330612,0.234887767,-0.03264691,0.66875,0.084351996,546386,1274373,-0.217257894,1.392164759,0.271677994,233.9430696,229.231404,0.084351996,0.083726135,-0.30342,-0.308627981,0.000463,0.00922296,0.009676448,-0.05553217,0,0,-0.020545977,0,-0.036382904,0.047952472,0.03343844,0,0.011325442,0,0.19108,0.09481,-0.10161,0.03106,-0.00886
2018-04-05,5,0.000665188,7.67E-05,3283289247,-0.026114723,0.162512981,0.777430556,0.000665188,590880,1009112,-0.017160261,2.006550944,1.608575981,70.78566016,69.2486835,0.000665188,0.0000767,-0.04228,-0.028412614,-0.002905,0.011697801,0.011436157,-0.007155429,-0.084351996,0,0,-0.020545977,0,0,0.047952472,0.03343844,0,0.011325442,-0.30342,0.19108,0.09481,-0.10161,0.03106
2018-04-06,6,-0.023410383,-0.023799305,2256699483,-0.312671132,-0.212594909,0.612152778,0.023410383,428069,227856,-0.011822703,1.799958176,1.658157228,86.34307146,83.45199408,0.023410383,0.023799305,-0.06579,-0.019279104,-0.002283,0.008863299,0.008157755,-0.015369018,0,-0.084351996,0,0,-0.020545977,0.000665188,0,0.047952472,0.03343844,0,-0.04228,-0.30342,0.19108,0.09481,-0.10161
2018-04-07,7,0.04323834,0.042627822,1935569407,-0.142300771,0.003403289,0.614236111,0.04323834,374658,289232,0.071561225,0.974763215,0.299976238,88.99739759,88.2682477,0.04323834,0.042627822,0.072,0.104407383,-0.001953,0.006030232,0.00639084,0.019217526,-0.023410383,0,-0.084351996,0,0,0,0.000665188,0,0.047952472,0.03343844,-0.06579,-0.04228,-0.30342,0.19108,0.09481
2018-04-08,1,0.016816469,0.017653366,1602230571,-0.172217454,-0.105144149,0.549652778,0.016816469,334646,-1071865,0.039770533,0.857804351,-0.216841278,43.89173422,43.70288875,0.016816469,0.017653366,0.093,0.056229678,0.000236,0.005726664,0.005025458,0.027790561,0,-0.023410383,0,-0.084351996,0,0.04323834,0,0.000665188,0,0.047952472,0.072,-0.06579,-0.04228,-0.30342,0.19108
2018-04-09,2,-0.036541064,-0.035331162,2772773920,0.730571099,0.281111813,0.704166667,0.036541064,446035,-319643,-0.04089401,1.859467224,1.750594065,196.6964973,192.6333298,0.036541064,0.035331162,-0.02897,-0.06045714,-0.000128,0.009906439,0.009827872,-0.006495006,0,0,-0.023410383,0,-0.084351996,0.016816469,0.04323834,0,0.000665188,0,0.093,0.072,-0.06579,-0.04228,-0.30342
2018-04-10,3,0.009168885,0.007750302,1765375582,-0.363317878,-0.224852072,0.545833333,0.009168885,342489,2064782,0.017668822,1.97962213,1.856471794,46.70650009,47.40063473,0.009168885,0.007750302,-0.01189,0.024697092,-0.004355,0.004138262,0.004115109,-0.003471644,-0.036541064,0,0,-0.023410383,0,0,0.016816469,0.04323834,0,0.000665188,-0.02897,0.093,0.072,-0.06579,-0.04228
2018-04-11,4,0.015971866,0.01631945,1428141027,-0.191027087,-0.037531806,0.525347222,0.015971866,282551,1857761,0.077584961,1.084761905,0.664099065,40.84027882,40.06040895,0.015971866,0.01631945,0.07191,0.112167897,-0.003376,0.002692592,0.002848296,0.025450273,0,-0.036541064,0,0,-0.023410383,0.009168885,0,0.016816469,0.04323834,0,-0.01189,-0.02897,0.093,0.072,-0.06579
2018-04-12,5,0.14004471,0.141347472,3364142710,1.355609598,1.022471911,1.0625,0.14004471,475745,5793276,0.097474246,2.14072998,0.178488262,418.3548208,411.4059286,0.14004471,0.141347472,0.12221,0.135288349,-0.000588,0.026100882,0.023995716,0.025688131,0,0,-0.036541064,0,0,0.015971866,0.009168885,0,0.016816469,0.04323834,0.07191,-0.01189,-0.02897,0.093,0.072
2018-04-13,6,-0.003914883,-0.003826854,3478152695,0.033889759,-0.300653594,0.743055556,0.003914883,555518,-93689,-0.068014515,1.563472906,0.712299516,125.0640524,130.1362398,0.003914883,0.003826854,0.00886,-0.086569886,0.000595,0.009892237,0.010334192,0.001594908,0,0,0,-0.036541064,0,0.14004471,0.015971866,0.009168885,0,0.016816469,0.12221,0.07191,-0.01189,-0.02897,0.093
2018-04-14,7,0.013363734,0.013961716,2357357570,-0.32223862,-0.090654207,0.675694444,0.013363734,418508,11180352,0.01664568,1.175714636,0.591337428,57.75641744,58.41068023,0.013363734,0.013961716,-0.03384,0.019850162,-0.00039,0.006744608,0.007181612,-0.008085867,-0.003914883,0,0,0,-0.036541064,0,0.14004471,0.015971866,0.009168885,0,0.00886,0.12221,0.07191,-0.01189,-0.02897
2018-04-15,1,0.042009988,0.043707143,2043519004,-0.133131507,-0.074511819,0.625347222,0.042009988,361700,5508995,0.097492618,0.956069771,0.551204323,111.5865604,110.8863312,0.042009988,0.043707143,0.08554,0.118394933,-0.000291,0.006123898,0.006100582,0.023649433,0,-0.003914883,0,0,0,0.013363734,0,0.14004471,0.015971866,0.009168885,-0.03384,0.00886,0.12221,0.07191,-0.01189
2018-04-16,2,-0.036402826,-0.03657788,2834140820,0.386892324,0.184897279,0.740972222,0.036402826,463812,514632,-0.060894172,0.98308306,-0.481980914,109.8823997,111.7380386,0.036402826,0.03657788,-0.18638,-0.075474494,0.0003,0.006520805,0.006908731,-0.040184385,0,0,-0.003914883,0,0,0.042009988,0.013363734,0,0.14004471,0.015971866,0.08554,-0.03384,0.00886,0.12221,0.07191
2018-04-17,3,-0.019633427,-0.019830707,2154592030,-0.239772415,-0.1447985,0.633680556,0.019633427,370314,-5048876,-0.068223834,0.681921091,0.312946725,84.03499529,84.9416467,0.019633427,0.019830707,-0.14504,-0.086424591,0.000302,0.005415551,0.005525569,-0.039166761,-0.036402826,0,0,-0.003914883,0,0,0.042009988,0.013363734,0,0.14004471,-0.18638,0.08554,-0.03384,0.00886,0.12221
2018-04-18,4,0.038217369,0.035776872,1900890471,-0.117749233,0.042739725,0.660763889,0.038217369,327705,-4486603,0.061500127,0.738915137,-0.098539039,96.26678154,93.62721106,0.038217369,0.035776872,-0.00623,0.075606378,0.0003,0.007511835,0.00770171,-0.0019011,-0.019633427,-0.036402826,0,0,-0.003914883,0,0,0.042009988,0.013363734,0,-0.14504,-0.18638,0.08554,-0.03384,0.00886
2018-04-19,5,0.011193345,0.013898319,1911752679,0.005714273,-0.106148187,0.590625,0.011193345,355512,7762842,0.024457981,1.113411772,0.926697077,35.95117819,38.43436394,0.011193345,0.013898319,0.04092,0.028717816,-0.000058,0.002105926,0.002438573,0.01151016,0,-0.019633427,-0.036402826,0,0,0.038217369,0,0,0.042009988,0.013363734,-0.00623,-0.14504,-0.18638,0.08554,-0.03384
2018-04-20,6,0.069770254,0.070811235,3018131037,0.578724628,0.082892416,0.639583333,0.069770254,422986,-3886882,0.079116369,1.372417789,0.314518047,140.8084511,138.2136838,0.069770254,0.070811235,0.21474,0.092759841,-0.000841,0.008886659,0.008978912,0.050767638,0,0,-0.019633427,-0.036402826,0,0.011193345,0.038217369,0,0,0.042009988,0.04092,-0.00623,-0.14504,-0.18638,0.08554
2018-04-21,7,0.008305085,0.005871863,3074828221,0.018785528,0.030401738,0.659027778,0.008305085,453926,-2528824,0.020865945,1.619287346,-0.523476373,54.0268641,61.77369042,0.008305085,0.005871863,0.01856,0.021898692,0.001023,0.004348648,0.004352518,0.004088772,0,0,0,-0.019633427,-0.036402826,0.069770254,0.011193345,0.038217369,0,0,0.21474,0.04092,-0.00623,-0.14504,-0.18638
2018-04-22,1,-0.014336918,-0.015125536,2644757064,-0.139868352,-0.021601686,0.644791667,0.014336918,418784,-3187929,-0.04977184,0.927846438,-0.505534725,42.58247678,46.03761461,0.014336918,0.015125536,-0.09176,-0.057013839,0.0003,0.004837028,0.005185239,-0.021911057,0,0,0,0,-0.019633427,0.008305085,0.069770254,0.011193345,0.038217369,0,0.01856,0.21474,0.04092,-0.00623,-0.14504
2018-04-23,2,0.016423254,0.016755348,2135080245,-0.19271215,-0.131933226,0.559722222,0.016423254,353447,-4446821,0.017524891,0.939073986,-0.668010854,36.98191625,36.50688155,0.016423254,0.016755348,0.04149,0.019156356,0.0003,0.002549405,0.003206785,0.011738677,-0.014336918,0,0,0,0,0,0.008305085,0.069770254,0.011193345,0.038217369,-0.09176,0.01856,0.21474,0.04092,-0.00623
2018-04-24,3,0.080583012,0.078911755,4135964861,0.937147267,0.454094294,0.813888889,0.080583012,511858,-5238072,0.279862403,1.097203471,0.297295814,126.8443007,125.2366145,0.080583012,0.078911755,0.35924,0.295972797,0.000272,0.006534249,0.006904835,0.070183527,0,-0.014336918,0,0,0,0.016423254,0,0.008305085,0.069770254,0.011193345,0.04149,-0.09176,0.01856,0.21474,0.04092
2018-04-25,4,-0.087989691,-0.081334452,5812260809,0.405297435,0.470989761,1.197222222,0.087989691,719736,-2592694,-0.529661213,4.465944036,-3.109328837,267.2409154,259.0215463,0.087989691,0.081334452,-0.43422,-0.580547551,0.004961,0.010614731,0.012297738,-0.060330454,0,0,-0.014336918,0,0,0.080583012,0.016423254,0,0.008305085,0.069770254,0.35924,0.04149,-0.09176,0.01856,0.21474
2018-04-26,5,0.053061224,0.048431135,3628323166,-0.37574667,-0.356438515,0.770486111,0.053061224,618268,1917542,0.110514108,1.423696644,0.613188245,138.7538199,132.8580273,0.053061224,0.048431135,0.09186,0.11913922,0.003024,0.008386339,0.008670134,0.014857635,-0.087989691,0,0,-0.014336918,0,0,0.080583012,0.016423254,0,0.008305085,-0.43422,0.35924,0.04149,-0.09176,0.01856
2018-04-27,6,-0.039225182,-0.039656024,2858560602,-0.212153805,-0.130689499,0.669791667,0.039225182,516355,3083909,-0.228759586,1.387523814,-1.239459269,97.95337029,96.98107601,0.039225182,0.039656024,-0.24329,-0.251160315,0.001212,0.006313301,0.006780553,-0.047116809,0,-0.087989691,0,0,-0.014336918,0.053061224,0,0.080583012,0.016423254,0,0.09186,-0.43422,0.35924,0.04149,-0.09176
2018-04-28,7,0.049183089,0.048816458,2857265463,-0.000453074,0.2970451,0.86875,0.049183089,537836,-6033270,0.061241163,1.489762927,-0.909947883,128.1158536,121.9276479,0.049183089,0.048816458,0.10458,0.065686832,0.00091,0.006801385,0.007407496,0.019444589,-0.039225182,0,-0.087989691,0,0,0,0.053061224,0,0.080583012,0.016423254,-0.24329,0.09186,-0.43422,0.35924,0.04149
2018-04-29,1,0.006046661,0.005546217,2283372166,-0.200854035,-0.290567546,0.616319444,0.006046661,455854,-3654559,-0.028339572,1.687425794,-1.164424777,82.12116793,77.86299867,0.006046661,0.005546217,-0.0766,-0.031210817,0.003832,0.004646354,0.005015023,-0.016803626,0,-0.039225182,0,-0.087989691,0,0.049183089,0,0.053061224,0,0.080583012,0.10458,-0.24329,0.09186,-0.43422,0.35924
2018-04-30,2,-0.016950954,-0.016815089,2370798272,0.038288154,-0.037183098,0.593402778,0.016950954,437739,-1111892,-0.125755002,1.712280947,-1.63680458,61.46685619,61.97265056,0.016950954,0.016815089,-0.19905,-0.136557118,0.001095,0.004889813,0.005240354,-0.045472302,0,0,-0.039225182,0,-0.087989691,0.006046661,0.049183089,0,0.053061224,0,-0.0766,0.10458,-0.24329,0.09186,-0.43422
2018-05-01,3,-0.019149627,-0.018454326,2581286454,0.088783674,0.144528964,0.679166667,0.019149627,467963,-470223,-0.176223304,1.067176546,0.466697611,58.72724663,58.90017853,0.019149627,0.018454326,-0.13611,-0.19601849,0.001759,0.006618554,0.007189038,-0.029085633,-0.016950954,0,0,-0.039225182,0,0,0.006046661,0.049183089,0,0.053061224,-0.19905,-0.0766,0.10458,-0.24329,0.09186
2018-05-02,4,0.016265093,0.014787111,1979596355,-0.233096989,-0.16411043,0.567708333,0.016265093,366161,-6148953,0.070087641,1.343237104,-0.848391214,58.48625575,57.75737681,0.016265093,0.014787111,0.03207,0.076324434,0.0003,0.003709838,0.003950417,0.008758442,-0.019149627,-0.016950954,0,0,-0.039225182,0,0,0.006046661,0.049183089,0,-0.13611,-0.19905,-0.0766,0.10458,-0.24329
2018-05-03,5,0.056332683,0.056312307,3062952316,0.54726104,0.228746177,0.697569444,0.056332683,439901,-4388135,0.23050173,3.102332764,-3.044882176,206.0783958,194.2768559,0.056332683,0.056312307,0.18147,0.243045412,0.002493,0.00633008,0.006414827,0.041252464,0,-0.019149627,-0.016950954,0,0,0.016265093,0,0,0.006046661,0.049183089,0.03207,-0.13611,-0.19905,-0.0766,0.10458
2018-05-04,6,-0.005750077,-0.002946675,2686795243,-0.122808661,-0.074664012,0.645486111,0.005750077,441122,-386044,-0.080265069,2.101314157,-1.642762995,45.8230978,43.45588346,0.005750077,0.002946675,-0.00204,-0.084367559,0.00828,0.005220193,0.004804718,-0.000462457,0,0,-0.019149627,-0.016950954,0,0.056332683,0.016265093,0,0,0.006046661,0.18147,0.03207,-0.13611,-0.19905,-0.0766
2018-05-05,7,0.015813136,0.013290371,2448922057,-0.08853417,-0.03119957,0.625347222,0.015813136,414283,1194633,-0.060854903,2.378911225,-2.03719675,58.79620594,59.60354213,0.015813136,0.013290371,0.07133,-0.062405257,0.004553,0.003833593,0.00410669,0.017217699,-0.005750077,0,0,-0.019149627,-0.016950954,0,0.056332683,0.016265093,0,0,-0.00204,0.18147,0.03207,-0.13611,-0.19905
2018-05-06,1,-0.023247533,-0.020213923,2905667236,0.186508663,0.049972238,0.656597222,0.023247533,422141,5429801,-0.166856976,3.573881195,-3.195656704,141.0556921,135.4242805,0.023247533,0.020213923,-0.23891,-0.17376998,0.008523,0.005180362,0.005589802,-0.056594834,0,-0.005750077,0,0,-0.019149627,0.015813136,0,0.056332683,0.016265093,0,0.07133,-0.00204,0.18147,0.03207,-0.13611
2018-05-07,2,-0.025762465,-0.02683109,3094401138,0.064953722,0.003172925,0.658680556,0.025762465,508751,8093953,-0.194237318,1.199736671,-0.468075982,63.34380689,65.29231848,0.025762465,0.02683109,-0.11239,-0.208581439,0.004529,0.005846746,0.005900058,-0.022091357,-0.023247533,0,-0.005750077,0,0,0,0.015813136,0,0.056332683,0.016265093,-0.23891,0.07133,-0.00204,0.18147,0.03207
2018-05-08,3,-0.018108974,-0.020436517,2521604621,-0.18510739,-0.015814444,0.648263889,0.018108974,451130,-5648147,-0.151061697,1.207334845,-1.025083097,105.3474124,108.0949927,0.018108974,0.020436517,-0.11294,-0.164463577,0.000633,0.004196921,0.004439327,-0.025034912,-0.025762465,-0.023247533,0,-0.005750077,0,0,0,0.015813136,0,0.056332683,-0.11239,-0.23891,0.07133,-0.00204,0.18147
2018-05-09,4,0.012843537,0.014023031,2209067325,-0.123943815,-0.116229244,0.572916667,0.012843537,384652,4201516,0.045069657,1.609698084,-0.907671668,97.11022889,104.1668537,0.012843537,0.014023031,0.0551,0.047628042,0.002433,0.004518864,0.004951332,0.014324636,-0.018108974,-0.025762465,-0.023247533,0,-0.005750077,0,0,0,0.015813136,0,-0.11294,-0.11239,-0.23891,0.07133,-0.00204
2018-05-10,5,-0.030760146,-0.030712515,2312772193,0.046945092,0.023030302,0.586111111,0.030760146,382472,15658535,-0.152146127,1.214649538,-1.106283124,103.8055394,104.8318451,0.030760146,0.030712515,-0.16382,-0.16651657,0.000938,0.005141732,0.005483244,-0.042831894,0,-0.018108974,-0.025762465,-0.023247533,0,0.012843537,0,0,0,0.015813136,0.0551,-0.11294,-0.11239,-0.23891,0.07133
2018-05-11,6,-0.067759987,-0.066668147,4076886927,0.762770644,0.218009479,0.713888889,0.067759987,549819,11276447,-0.403148537,1.088883562,-0.244132752,179.9203803,180.4831613,0.067759987,0.066668147,-0.35195,-0.464699374,0.000614,0.007565484,0.007787093,-0.064011975,-0.030760146,0,-0.018108974,-0.025762465,-0.023247533,0,0.012843537,0,0,0,-0.16382,0.0551,-0.11294,-0.11239,-0.23891
2018-05-12,7,0.007846867,0.007977459,3743678488,-0.081731097,0.005350194,0.717708333,0.007846867,554606,6320936,-0.078481888,1.071167805,0.513956063,90.91492154,91.62521067,0.007846867,0.007977459,-0.01606,-0.095122235,0.0003,0.009518889,0.00925864,-0.002895749,-0.067759987,-0.030760146,0,-0.018108974,-0.025762465,0,0,0.012843537,0,0,-0.35195,-0.16382,0.0551,-0.11294,-0.11239
2018-05-13,1,0.023547419,0.023871735,2489733333,-0.334950012,-0.103531688,0.643402778,0.023547419,447401,-4408221,0.027636955,1.108148903,0.835543673,105.3210411,105.632174,0.023547419,0.023871735,0.04225,0.031049978,-0.000236,0.006954141,0.007222111,0.00944343,0,-0.067759987,-0.030760146,0,-0.018108974,0.007846867,0,0,0.012843537,0,-0.01606,-0.35195,-0.16382,0.0551,-0.11294
2018-05-14,2,-0.001782941,-0.001578422,3328000880,0.336689691,0.101996762,0.709027778,0.001782941,504260,8003902,-0.087128074,1.066267886,0.243016948,174.6926189,171.0175539,0.001782941,0.001578422,-0.12676,-0.10307984,-0.00039,0.010658821,0.009959793,-0.025137826,0,0,-0.067759987,-0.030760146,0,0.023547419,0.007846867,0,0,0.012843537,0.04225,-0.01606,-0.35195,-0.16382,0.0551
